run_id,solver_hash,model,i_Dw,Dw,Omega,k,V,r,status,jump
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.4677992676e-02,3.147752282492e-02,4.663007555538e-01,8.838769e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.7782794100e-02,3.813589491662e-02,4.663006896591e-01,1.252373e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.1544346900e-02,4.620269872925e-02,4.663006164763e-01,1.781058e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.6101572157e-02,5.597585719532e-02,4.663005349922e-01,2.541341e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.1622776602e-02,6.781631245473e-02,4.663004439057e-01,3.636953e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.8311868496e-02,8.216135626738e-02,4.663003416216e-01,5.218724e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,4.6415888336e-02,9.954078025907e-02,4.663002260513e-01,7.506155e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,5.6234132519e-02,1.205964424768e-01,4.663000944648e-01,1.081893e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,6.8129206906e-02,1.461059729826e-01,4.662999432192e-01,1.562295e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,8.2540418527e-02,1.770114941285e-01,4.662997673298e-01,2.259762e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.0000000000e-01,2.144544164167e-01,4.662995599294e-01,3.273416e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.2115276586e-01,2.598175954758e-01,4.662993114111e-01,4.747933e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.4677992676e-01,3.147764077964e-01,4.662990082063e-01,6.894542e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.7782794100e-01,3.813606328302e-01,4.662986309944e-01,1.002169e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.1544346900e-01,4.620294291050e-01,4.662981520907e-01,1.457983e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.6101572157e-01,5.597621772500e-01,4.662975316599e-01,2.122659e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.1622776602e-01,6.781685518541e-01,4.662967121555e-01,3.092173e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.8311868496e-01,8.216218992666e-01,4.662956103017e-01,4.506453e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,4.6415888336e-01,9.954208683193e-01,4.662941054722e-01,6.569166e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,5.6234132519e-01,1.205985299991e+00,4.662920229578e-01,9.575768e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,6.8129206906e-01,1.461093674088e+00,4.662891100963e-01,1.395116e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,8.2540418527e-01,1.770170997801e+00,4.662850008804e-01,2.027068e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.0000000000e+00,2.144638310225e+00,4.662790901536e-01,2.703281e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.2115276586e+00,2.598335071223e+00,4.662707562417e-01,3.267697e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.4677992676e+00,3.148034735965e+00,4.662589173026e-01,3.919331e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.7782794100e+00,3.814068429633e+00,4.662421356216e-01,4.678470e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.1544346900e+00,4.621083586201e+00,4.662185069462e-01,5.552131e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.6101572157e+00,5.598965540800e+00,4.661856188723e-01,6.536532e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.1622776602e+00,6.783956171800e+00,4.661406383068e-01,7.611122e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.8311868496e+00,8.220008490298e+00,4.660806438435e-01,8.730856e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,4.6415888336e+00,9.960420068161e+00,4.660033213308e-01,9.820059e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,5.6234132519e+00,1.206979259010e+01,4.659080269960e-01,1.077345e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,6.8129206906e+00,1.462637544262e+01,4.657969240094e-01,1.147068e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,8.2540418527e+00,1.772487779168e+01,4.656755295968e-01,1.180600e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.0000000000e+01,2.147987858143e+01,4.655519798258e-01,1.172329e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.2115276586e+01,2.603000790427e+01,4.654349945203e-01,1.123745e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.4677992676e+01,3.154308729713e+01,4.653315174243e-01,1.042796e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.7782794100e+01,3.822240549209e+01,4.652452892864e-01,9.409255e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.1544346900e+01,4.631431464895e+01,4.651768478843e-01,8.296205e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,2.6101572157e+01,5.611738858792e+01,4.651244973014e-01,7.180961e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.1622776602e+01,6.799347195451e+01,4.650854808950e-01,6.125026e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,3.8311868496e+01,8.238103924033e+01,4.650568729026e-01,5.162030e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,4.6415888336e+01,9.981137229612e+01,4.650360702228e-01,4.304989e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,5.6234132519e+01,1.209281634497e+02,4.650209753862e-01,3.553926e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,6.8129206906e+01,1.465112726092e+02,4.650100002032e-01,2.902083e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,8.2540418527e+01,1.775055169145e+02,4.650019895807e-01,2.340312e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,26,3.9810717055e+00,1.0000000000e+02,2.150555563497e+02,4.649961233153e-01,1.859776e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.0000000000e-03,2.144536482574e-03,4.663012301847e-01,1.089701e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.2115276586e-03,2.598165357797e-03,4.663012132745e-01,1.412721e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.4677992676e-03,3.147749317098e-03,4.663011948408e-01,1.842793e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.7782794100e-03,3.813585526057e-03,4.663011745478e-01,2.419332e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.1544346900e-03,4.620264564723e-03,4.663011522071e-01,3.197512e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.6101572157e-03,5.597578605910e-03,4.663011275852e-01,4.254924e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.1622776602e-03,6.781621696453e-03,4.663011004908e-01,5.701129e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.8311868496e-03,8.216122780844e-03,4.663010706814e-01,7.691391e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,4.6415888336e-03,9.954060696952e-03,4.663010378301e-01,1.044647e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,5.6234132519e-03,1.205962078536e-02,4.663010016642e-01,1.428114e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,6.8129206906e-03,1.461056538237e-02,4.663009618232e-01,1.964548e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,8.2540418527e-03,1.770110573677e-02,4.663009178876e-01,2.718444e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.0000000000e-02,2.144538141628e-02,4.663008694455e-01,3.782433e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.2115276586e-02,2.598167571467e-02,4.663008159804e-01,5.289810e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.4677992676e-02,3.147752273025e-02,4.663007569562e-01,7.432723e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.7782794100e-02,3.813589474876e-02,4.663006917117e-01,1.048861e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.1544346900e-02,4.620269843080e-02,4.663006194884e-01,1.485867e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.6101572157e-02,5.597585666659e-02,4.663005393967e-01,2.112378e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.1622776602e-02,6.781631151523e-02,4.663004503655e-01,3.012609e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.8311868496e-02,8.216135459966e-02,4.663003510866e-01,4.308783e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,4.6415888336e-02,9.954077729770e-02,4.663002399239e-01,6.178459e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,5.6234132519e-02,1.205964372144e-01,4.663001148123e-01,8.879831e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,6.8129206906e-02,1.461059636350e-01,4.662999730525e-01,1.278864e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,8.2540418527e-02,1.770114775533e-01,4.662998109936e-01,1.845207e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.0000000000e-01,2.144543869115e-01,4.662996240839e-01,2.666755e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.2115276586e-01,2.598175430636e-01,4.662994054762e-01,3.859771e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.4677992676e-01,3.147763146939e-01,4.662991461252e-01,5.593852e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.7782794100e-01,3.813604674609e-01,4.662988331954e-01,8.116477e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.1544346900e-01,4.620291354201e-01,4.662984484892e-01,1.178885e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.6101572157e-01,5.597616558027e-01,4.662979660405e-01,1.713818e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.1622776602e-01,6.781676262468e-01,4.662973485876e-01,2.493389e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.8311868496e-01,8.216202568622e-01,4.662965424184e-01,3.629825e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,4.6415888336e-01,9.954179555958e-01,4.662954699099e-01,5.286639e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,5.6234132519e-01,1.205980138259e+00,4.662940187407e-01,7.701475e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,6.8129206906e-01,1.461084536430e+00,4.662920262796e-01,1.121713e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,8.2540418527e-01,1.770154844302e+00,4.662892559512e-01,1.586639e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.0000000000e+00,2.144609459170e+00,4.662853629243e-01,2.081349e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.2115276586e+00,2.598284641148e+00,4.662798060851e-01,2.617695e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.4677992676e+00,3.147946569137e+00,4.662719761551e-01,3.161248e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.7782794100e+00,3.813915158595e+00,4.662608726446e-01,3.791877e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.1544346900e+00,4.620819602639e+00,4.662451416197e-01,4.528505e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.6101572157e+00,5.598516883538e+00,4.662229783316e-01,5.379177e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.1622776602e+00,6.783207745270e+00,4.661920700237e-01,6.342424e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.8311868496e+00,8.218791635828e+00,4.661496506197e-01,7.401546e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,4.6415888336e+00,9.958508471244e+00,4.660927735329e-01,8.516935e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,5.6234132519e+00,1.206692027193e+01,4.660189282085e-01,9.619239e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,6.8129206906e+00,1.462229080312e+01,4.659270412763e-01,1.060842e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,8.2540418527e+00,1.771943224428e+01,4.658186413023e-01,1.136522e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.0000000000e+01,2.147311644732e+01,4.656985875587e-01,1.177813e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.2115276586e+01,2.602220128733e+01,4.655746242416e-01,1.177873e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.4677992676e+01,3.153468144772e+01,4.654555556731e-01,1.136730e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.7782794100e+01,3.821389992363e+01,4.653488425920e-01,1.061227e-03,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.1544346900e+01,4.630614528897e+01,4.652589146834e-01,9.623933e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,2.6101572157e+01,5.610986089710e+01,4.651868983367e-01,8.519357e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.1622776602e+01,6.798675147629e+01,4.651314545115e-01,7.396266e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,3.8311868496e+01,8.237517788898e+01,4.650899637171e-01,6.322296e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,4.6415888336e+01,9.980634548816e+01,4.650594920504e-01,5.336198e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,5.6234132519e+01,1.209239031888e+02,4.650373585050e-01,4.454629e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,6.8129206906e+01,1.465076914700e+02,4.650213666067e-01,3.679924e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,8.2540418527e+01,1.775025229543e+02,4.650098328353e-01,3.006622e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,27,5.0118723363e+00,1.0000000000e+02,2.150530616455e+02,4.650015174619e-01,2.426168e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.0000000000e-03,2.144536483053e-03,4.663012300805e-01,9.978272e-10,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.2115276586e-03,2.598165358098e-03,4.663012132206e-01,1.286737e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.4677992676e-03,3.147749317030e-03,4.663011948508e-01,1.669369e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.7782794100e-03,3.813585526902e-03,4.663011744445e-01,2.179617e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.1544346900e-03,4.620264564500e-03,4.663011522296e-01,2.864732e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.6101572157e-03,5.597578606039e-03,4.663011275744e-01,3.790874e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.1622776602e-03,6.781621697070e-03,4.663011004484e-01,5.051078e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.8311868496e-03,8.216122779256e-03,4.663010707715e-01,6.776650e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,4.6415888336e-03,9.954060694257e-03,4.663010379564e-01,9.153537e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,5.6234132519e-03,1.205962078208e-02,4.663010017909e-01,1.244586e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,6.8129206906e-03,1.461056537872e-02,4.663009619398e-01,1.702982e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,8.2540418527e-03,1.770110572599e-02,4.663009181714e-01,2.344260e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.0000000000e-02,2.144538139748e-02,4.663008698542e-01,3.245303e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.2115276586e-02,2.598167568257e-02,4.663008165564e-01,4.516382e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.4677992676e-02,3.147752267099e-02,4.663007578341e-01,6.315962e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.7782794100e-02,3.813589464259e-02,4.663006930098e-01,8.872175e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.1544346900e-02,4.620269824246e-02,4.663006213892e-01,1.251399e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.6101572157e-02,5.597585633318e-02,4.663005421742e-01,1.771651e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.1622776602e-02,6.781631091621e-02,4.663004544844e-01,2.516683e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.8311868496e-02,8.216135354552e-02,4.663003570693e-01,3.585989e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,4.6415888336e-02,9.954077542448e-02,4.663002486990e-01,5.123813e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,5.6234132519e-02,1.205964338890e-01,4.663001276705e-01,7.339488e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,6.8129206906e-02,1.461059577277e-01,4.662999919057e-01,1.053711e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,8.2540418527e-02,1.770114670272e-01,4.662998387225e-01,1.515882e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.0000000000e-01,2.144543682686e-01,4.662996646202e-01,2.184795e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.2115276586e-01,2.598175099424e-01,4.662994649195e-01,3.154127e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.4677992676e-01,3.147762558908e-01,4.662992332341e-01,4.560358e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.7782794100e-01,3.813603629564e-01,4.662989609758e-01,6.602435e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.1544346900e-01,4.620289497966e-01,4.662986358279e-01,9.570475e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.6101572157e-01,5.597613261418e-01,4.662982406579e-01,1.388765e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.1622776602e-01,6.781670409036e-01,4.662977510607e-01,2.017124e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.8311868496e-01,8.216192177884e-01,4.662971321277e-01,2.932152e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,4.6415888336e-01,9.954161117179e-01,4.662963336611e-01,4.265044e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,5.6234132519e-01,1.205976867837e+00,4.662952832578e-01,6.206576e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,6.8129206906e-01,1.461078740317e+00,4.662938760645e-01,8.662192e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,8.2540418527e-01,1.770144575560e+00,4.662919609304e-01,1.143757e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.0000000000e+00,2.144591265709e+00,4.662893186172e-01,1.508486e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.2115276586e+00,2.598252189609e+00,4.662856298067e-01,1.982011e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.4677992676e+00,3.147889775909e+00,4.662803884860e-01,2.525358e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,1.7782794100e+00,3.813815856784e+00,4.662730128608e-01,3.057373e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.1544346900e+00,4.620646724192e+00,4.662625858740e-01,3.668511e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,2.6101572157e+00,5.598218493819e+00,4.662478284055e-01,4.383192e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.1622776602e+00,6.782699069063e+00,4.662270326266e-01,5.210901e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,3.8311868496e+00,8.217939495941e+00,4.661979869102e-01,6.152340e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,B,28,6.3095734448e+00,4.6415888336e+00,9.957114972309e+00,4.661580032490e-01,7.194367e-04,resolved_min,0
