family_id,case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,kr_a_over_pi,ki_signed,alpha_a,is_pass_band,eigval_real,eigval_imag,cond_P_equil,cond_Tcell,solver_status
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3151515151515151,171425.41660480644,4,1.6135722526100174,0.5136160000776174,-2.9721784707763596e-06,2.9721784707763596e-06,True,-0.04276300901995019,-0.9990882190448294,9.488097945244087e+17,8.43657976262264e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3328282828282828,181040.62426693502,0,7.802982319007482e-06,2.4837664138574026e-06,3.1792339250361796,3.1792339250361796,False,0.04161752505496965,-3.2474081217136987e-07,1.1094046716053068e+18,5.1316349405650323e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3328282828282828,181040.62426693502,1,2.620131523393791e-06,8.340137669980397e-07,3.38288789048986,3.38288789048986,False,0.033949271253558025,8.895155580789758e-08,1.1094046716053068e+18,5.1316349405650323e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3328282828282828,181040.62426693502,2,1.2017218604964012e-05,3.825199486391827e-06,-2.600500758492458,2.600500758492458,False,13.470481803549296,-0.00016187772455523422,1.1094046716053068e+18,5.1316349405650323e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3328282828282828,181040.62426693502,3,1.6945736332055432,0.5393995403157091,9.841059131475108e-07,9.841059131475108e-07,True,-0.12346136526820828,-0.9923483879546642,1.1094046716053068e+18,5.1316349405650323e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3328282828282828,181040.62426693502,4,1.6945848472313125,0.5394031098509754,-3.1685831692720914e-06,3.1685831692720914e-06,True,-0.12347300622478004,0.9923511243104599,1.1094046716053068e+18,5.1316349405650323e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3505050505050505,190655.83192906357,0,7.848080739882255e-06,2.4981216870731204e-06,3.1776529672132376,3.1776529672132376,False,0.04168337264417761,-3.2713447402882154e-07,1.2861656652630984e+18,9.2998507527072e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3505050505050505,190655.83192906357,1,8.995293002930503e-07,2.863290691952657e-07,-3.4042542814108665,3.4042542814108665,False,30.091847304927562,2.7068498350734102e-05,1.2861656652630984e+18,9.2998507527072e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3505050505050505,190655.83192906357,2,9.393190012113428e-06,2.9899452436585447e-06,-2.5447713128482414,2.5447713128482414,False,12.740314206164342,-0.00011967219215604936,1.2861656652630984e+18,9.2998507527072e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3505050505050505,190655.83192906357,3,1.7746406002855066,0.5648856474940136,1.7086459458557482e-05,1.7086459458557482e-05,True,-0.20243203859349043,-0.9792788660110326,1.2861656652630984e+18,9.2998507527072e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3505050505050505,190655.83192906357,4,1.7746607273232056,0.5648920541290927,-4.641664969606154e-06,4.641664969606154e-06,True,-0.2024561474797139,0.979296069491092,1.2861656652630984e+18,9.2998507527072e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.36818181818181817,200271.03959119215,0,4.894259082080458e-06,1.5578910513710146e-06,3.1754410269821776,3.1754410269821776,False,0.041775675820801626,-2.0446098079763992e-07,1.4796312301479885e+18,1.5399285472405034e+17,CONVERGED
